Set ID,target
9435,normal
9436,normal
9437,normal
9438,normal
9439,normal
9440,normal
9441,normal
9442,normal
9443,normal
9444,normal
9445,normal
9446,normal
9447,normal
9448,normal
9449,normal
9450,normal
9451,normal
9452,normal
9453,normal
9454,normal
9455,normal
9456,normal
9457,normal
9458,normal
9459,normal
9460,normal
9461,normal
9462,normal
9463,normal
9464,normal
9465,normal
9466,normal
9467,normal
9468,normal
9469,normal
9470,normal
9471,normal
9472,normal
9473,normal
9474,normal
9475,normal
9476,normal
9477,normal
9478,normal
9479,normal
9480,normal
9481,normal
9482,normal
9483,normal
9484,normal
9485,normal
9486,normal
9487,normal
9488,normal
9489,normal
9490,normal
9491,normal
9492,normal
9493,normal
9494,normal
9495,normal
9496,normal
9497,normal
9498,normal
9499,normal
9500,normal
9501,normal
9502,normal
9503,normal
9504,normal
9505,normal
9506,normal
9507,normal
9508,normal
9509,normal
9510,normal
9511,normal
9512,normal
9513,normal
9514,normal
9515,normal
9516,normal
9517,normal
9518,normal
9519,normal
9520,normal
9521,normal
9522,normal
9523,normal
9524,normal
9525,normal
9526,normal
9527,normal
9528,normal
9529,normal
9530,normal
9531,normal
9532,normal
9533,normal
9534,normal
9535,normal
9536,normal
9537,normal
9538,normal
9539,normal
9540,normal
9541,normal
9542,normal
9543,normal
9544,normal
9545,normal
9546,normal
9547,normal
9548,normal
9549,normal
9550,normal
9551,normal
9552,normal
9553,normal
9554,normal
9555,normal
9556,normal
9557,normal
9558,normal
9559,normal
9560,normal
9561,normal
9562,normal
9563,normal
9564,normal
9565,normal
9566,normal
9567,normal
9568,normal
9569,normal
9570,normal
9571,normal
9572,normal
9573,normal
9574,normal
9575,normal
9576,normal
9577,normal
9578,normal
9579,normal
9580,normal
9581,normal
9582,normal
9583,normal
9584,normal
9585,normal
9586,normal
9587,normal
9588,normal
9589,normal
9590,normal
9591,normal
9592,normal
9593,normal
9594,normal
9595,normal
9596,normal
9597,normal
9598,normal
9599,normal
9600,normal
9601,normal
9602,normal
9603,normal
9604,normal
9605,normal
9606,normal
9607,normal
9608,normal
9609,normal
9610,normal
9611,normal
9612,normal
9613,normal
9614,normal
9615,normal
9616,normal
9617,normal
9618,normal
9619,normal
9620,normal
9621,normal
9622,normal
9623,normal
9624,normal
9625,normal
9626,normal
9627,normal
9628,normal
9629,normal
9630,normal
9631,normal
9632,normal
9633,normal
9634,normal
9635,normal
9636,normal
9637,normal
9638,normal
9639,normal
9640,normal
9641,normal
9642,normal
9643,normal
9644,normal
9645,normal
9646,normal
9647,normal
9648,normal
9649,normal
9650,normal
9651,normal
9652,normal
9653,normal
9654,normal
9655,normal
9656,normal
9657,normal
9658,normal
9659,normal
9660,normal
9661,normal
9662,normal
9663,normal
9664,normal
9665,normal
9666,normal
9667,normal
9668,normal
9669,normal
9670,normal
9671,normal
9672,normal
9673,normal
9674,normal
9675,normal
9676,normal
9677,normal
9678,normal
9679,normal
9680,normal
9681,normal
9682,normal
9683,normal
9684,normal
9685,normal
9686,normal
9687,normal
9688,normal
9689,normal
9690,normal
9691,normal
9692,normal
9693,normal
9694,normal
9695,normal
9696,normal
9697,normal
9698,normal
9699,normal
9700,normal
9701,normal
9702,normal
9703,normal
9704,normal
9705,normal
9706,normal
9707,normal
9708,normal
9709,normal
9710,normal
9711,normal
9712,normal
9713,normal
9714,normal
9715,normal
9716,normal
9717,normal
9718,normal
9719,normal
9720,normal
9721,normal
9722,normal
9723,normal
9724,normal
9725,normal
9726,normal
9727,normal
9728,normal
9729,normal
9730,normal
9731,normal
9732,normal
9733,normal
9734,normal
9735,normal
9736,normal
9737,normal
9738,normal
9739,normal
9740,normal
9741,normal
9742,normal
9743,normal
9744,normal
9745,normal
9746,normal
9747,normal
9748,normal
9749,normal
9750,normal
9751,normal
9752,normal
9753,normal
9754,normal
9755,normal
9756,normal
9757,normal
9758,normal
9759,normal
9760,normal
9761,normal
9762,normal
9763,normal
9764,normal
9765,normal
9766,normal
9767,normal
9768,normal
9769,normal
9770,normal
9771,normal
9772,normal
9773,normal
9774,normal
9775,normal
9776,normal
9777,normal
9778,normal
9779,normal
9780,abnormal
9781,normal
9782,normal
9783,normal
9784,normal
9785,normal
9786,normal
9787,normal
9788,normal
9789,normal
9790,normal
9791,normal
9792,normal
9793,normal
9794,normal
9795,normal
9796,normal
9797,normal
9798,normal
9799,normal
9800,normal
9801,normal
9802,normal
9803,normal
9804,normal
9805,normal
9806,normal
9807,normal
9808,normal
9809,normal
9810,normal
9811,normal
9812,normal
9813,normal
9814,normal
9815,normal
9816,normal
9817,normal
9818,normal
9819,normal
9820,normal
9821,normal
9822,normal
9823,normal
9824,normal
9825,normal
9826,normal
9827,normal
9828,normal
9829,normal
9830,normal
9831,normal
9832,normal
9833,normal
9834,normal
9835,normal
9836,normal
9837,normal
9838,normal
9839,normal
9840,normal
9841,normal
9842,normal
9843,normal
9844,normal
9845,normal
9846,normal
9847,normal
9848,normal
9849,normal
9850,normal
9851,normal
9852,normal
9853,normal
9854,normal
9855,normal
9856,normal
9857,normal
9858,normal
9859,normal
9860,normal
9861,normal
9862,normal
9863,normal
9864,normal
9865,normal
9866,normal
9867,normal
9868,normal
9869,normal
9870,normal
9871,normal
9872,normal
9873,normal
9874,normal
9875,normal
9876,normal
9877,normal
9878,normal
9879,normal
9880,normal
9881,normal
9882,normal
9883,normal
9884,normal
9885,normal
9886,normal
9887,normal
9888,normal
9889,normal
9890,normal
9891,normal
9892,normal
9893,normal
9894,normal
9895,normal
9896,normal
9897,normal
9898,normal
9899,normal
9900,normal
9901,normal
9902,normal
9903,normal
9904,normal
9905,normal
9906,normal
9907,normal
9908,normal
9909,normal
9910,normal
9911,normal
9912,normal
9913,normal
9914,normal
9915,normal
9916,normal
9917,normal
9918,normal
9919,normal
9920,normal
9921,normal
9922,normal
9923,normal
9924,normal
9925,normal
9926,normal
9927,normal
9928,normal
9929,normal
9930,normal
9931,normal
9932,normal
9933,normal
9934,normal
9935,normal
9936,normal
9937,normal
9938,normal
9939,normal
9940,normal
9941,normal
9942,normal
9943,normal
9944,normal
9945,normal
9946,normal
9947,normal
9948,normal
9949,normal
9950,normal
9951,normal
9952,normal
9953,normal
9954,normal
9955,normal
9956,normal
9957,normal
9958,normal
9959,normal
9960,normal
9961,normal
9962,normal
9963,normal
9964,normal
9965,normal
9966,normal
9967,normal
9968,normal
9969,normal
9970,normal
9971,normal
9972,normal
9973,normal
9974,normal
9975,normal
9976,normal
9977,normal
9978,normal
9979,normal
9980,normal
9981,normal
9982,normal
9983,normal
9984,normal
9985,normal
9986,normal
9987,normal
9988,normal
9989,normal
9990,normal
9991,normal
9992,normal
9993,normal
9994,normal
9995,normal
9996,normal
9997,normal
9998,normal
9999,normal
10000,normal
10001,normal
10002,normal
10003,normal
10004,normal
10005,normal
10006,normal
10007,normal
10008,normal
10009,normal
10010,normal
10011,normal
10012,normal
10013,normal
10014,normal
10015,normal
10016,normal
10017,normal
10018,normal
10019,normal
10020,normal
10021,normal
10022,normal
10023,normal
10024,normal
10025,normal
10026,normal
10027,normal
10028,normal
10029,normal
10030,normal
10031,normal
10032,normal
10033,normal
10034,normal
10035,normal
10036,normal
10037,normal
10038,normal
10039,normal
10040,normal
10041,normal
10042,normal
10043,normal
10044,normal
10045,normal
10046,normal
10047,normal
10048,normal
10049,normal
10050,normal
10051,normal
10052,normal
10053,normal
10054,normal
10055,normal
10056,normal
10057,normal
10058,normal
10059,normal
10060,normal
10061,normal
10062,normal
10063,normal
10064,normal
10065,normal
10066,normal
10067,normal
10068,normal
10069,normal
10070,normal
10071,normal
10072,normal
10073,normal
10074,normal
10075,normal
10076,normal
10077,normal
10078,normal
10079,normal
10080,normal
10081,normal
10082,normal
10083,normal
10084,normal
10085,normal
10086,normal
10087,normal
10088,normal
10089,normal
10090,normal
10091,normal
10092,normal
10093,normal
10094,normal
10095,normal
10096,normal
10097,normal
10098,normal
10099,normal
10100,normal
10101,normal
10102,normal
10103,normal
10104,normal
10105,normal
10106,normal
10107,normal
10108,normal
10109,normal
10110,normal
10111,normal
10112,normal
10113,normal
10114,normal
10115,normal
10116,normal
10117,normal
10118,normal
10119,normal
10120,normal
10121,normal
10122,normal
10123,normal
10124,normal
10125,normal
10126,normal
10127,normal
10128,normal
10129,normal
10130,normal
10131,normal
10132,normal
10133,normal
10134,normal
10135,normal
10136,normal
10137,normal
10138,normal
10139,normal
10140,normal
10141,normal
10142,normal
10143,normal
10144,normal
10145,normal
10146,normal
10147,normal
10148,normal
10149,normal
10150,normal
10151,normal
10152,normal
10153,normal
10154,normal
10155,normal
10156,normal
10157,normal
10158,normal
10159,normal
10160,normal
10161,normal
10162,normal
10163,normal
10164,normal
10165,normal
10166,normal
10167,normal
10168,normal
10169,normal
10170,normal
10171,normal
10172,normal
10173,normal
10174,normal
10175,normal
10176,normal
10177,normal
10178,normal
10179,normal
10180,normal
10181,normal
10182,normal
10183,normal
10184,normal
10185,normal
10186,normal
10187,normal
10188,normal
10189,normal
10190,normal
10191,abnormal
10192,normal
10193,normal
10194,normal
10195,normal
10196,normal
10197,normal
10198,normal
10199,normal
10200,normal
10201,normal
10202,normal
10203,normal
10204,normal
10205,normal
10206,normal
10207,normal
10208,normal
10209,normal
10210,normal
10211,normal
10212,normal
10213,normal
10214,normal
10215,normal
10216,normal
10217,normal
10218,normal
10219,normal
10220,normal
10221,normal
10222,normal
10223,normal
10224,normal
10225,normal
10226,normal
10227,normal
10228,normal
10229,normal
10230,normal
10231,normal
10232,normal
10233,normal
10234,normal
10235,normal
10236,normal
10237,normal
10238,normal
10239,normal
10240,normal
10241,normal
10242,normal
10243,normal
10244,normal
10245,normal
10246,normal
10247,normal
10248,normal
10249,normal
10250,normal
10251,normal
10252,normal
10253,normal
10254,normal
10255,normal
10256,normal
10257,normal
10258,normal
10259,normal
10260,normal
10261,normal
10262,normal
10263,normal
10264,normal
10265,normal
10266,normal
10267,normal
10268,normal
10269,normal
10270,normal
10271,normal
10272,normal
10273,normal
10274,normal
10275,normal
10276,normal
10277,normal
10278,normal
10279,normal
10280,normal
10281,normal
10282,normal
10283,normal
10284,normal
10285,normal
10286,normal
10287,normal
10288,normal
10289,normal
10290,normal
10291,normal
10292,normal
10293,normal
10294,normal
10295,normal
10296,normal
10297,normal
10298,normal
10299,normal
10300,normal
10301,normal
10302,normal
10303,normal
10304,normal
10305,normal
10306,normal
10307,normal
10308,normal
10309,normal
10310,normal
10311,normal
10312,normal
10313,normal
10314,normal
10315,normal
10316,normal
10317,normal
10318,normal
10319,normal
10320,normal
10321,normal
10322,normal
10323,normal
10324,normal
10325,normal
10326,normal
10327,normal
10328,normal
10329,normal
10330,normal
10331,normal
10332,normal
10333,normal
10334,normal
10335,normal
10336,normal
10337,normal
10338,normal
10339,normal
10340,normal
10341,normal
10342,normal
10343,normal
10344,normal
10345,abnormal
10346,normal
10347,normal
10348,normal
10349,normal
10350,normal
10351,normal
10352,normal
10353,normal
10354,normal
10355,normal
10356,normal
10357,normal
10358,normal
10359,normal
10360,normal
10361,normal
10362,normal
10363,normal
10364,normal
10365,normal
10366,normal
10367,normal
10368,normal
10369,normal
10370,normal
10371,normal
10372,normal
10373,normal
10374,normal
10375,normal
10376,normal
10377,normal
10378,normal
10379,normal
10380,normal
10381,normal
10382,normal
10383,normal
10384,normal
10385,normal
10386,normal
10387,normal
10388,normal
10389,normal
10390,normal
10391,normal
10392,normal
10393,normal
10394,normal
10395,normal
10396,normal
10397,normal
10398,normal
10399,normal
10400,normal
10401,normal
10402,normal
10403,normal
10404,normal
10405,normal
10406,normal
10407,normal
10408,normal
10409,normal
10410,normal
10411,abnormal
10412,normal
10413,normal
10414,normal
10415,normal
10416,normal
10417,normal
10418,normal
10419,normal
10420,normal
10421,normal
10422,normal
10423,normal
10424,normal
10425,normal
10426,normal
10427,normal
10428,normal
10429,normal
10430,normal
10431,normal
10432,normal
10433,normal
10434,normal
10435,normal
10436,normal
10437,normal
10438,normal
10439,normal
10440,normal
10441,normal
10442,normal
10443,normal
10444,normal
10445,normal
10446,normal
10447,normal
10448,normal
10449,normal
10450,normal
10451,normal
10452,normal
10453,normal
10454,normal
10455,normal
10456,normal
10457,normal
10458,normal
10459,normal
10460,normal
10461,normal
10462,normal
10463,normal
10464,normal
10465,normal
10466,normal
10467,normal
10468,normal
10469,normal
10470,normal
10471,normal
10472,normal
10473,normal
10474,normal
10475,normal
10476,normal
10477,normal
10478,normal
10479,normal
10480,normal
10481,normal
10482,normal
10483,normal
10484,normal
10485,normal
10486,normal
10487,normal
10488,normal
10489,normal
10490,normal
10491,normal
10492,normal
10493,normal
10494,normal
10495,normal
10496,normal
10497,normal
10498,normal
10499,normal
10500,normal
10501,normal
10502,normal
10503,normal
10504,normal
10505,normal
10506,normal
10507,normal
10508,normal
10509,normal
10510,normal
10511,normal
10512,normal
10513,normal
10514,normal
10515,normal
10516,normal
10517,normal
10518,normal
10519,normal
10520,normal
10521,normal
10522,normal
10523,normal
10524,normal
10525,normal
10526,normal
10527,normal
10528,normal
10529,normal
10530,normal
10531,normal
10532,normal
10533,normal
10534,normal
10535,normal
10536,normal
10537,normal
10538,normal
10539,normal
10540,normal
10541,normal
10542,normal
10543,normal
10544,normal
10545,normal
10546,normal
10547,normal
10548,normal
10549,normal
10550,normal
10551,normal
10552,normal
10553,normal
10554,normal
10555,normal
10556,normal
10557,normal
10558,normal
10559,normal
10560,normal
10561,abnormal
10562,normal
10563,normal
10564,normal
10565,normal
10566,normal
10567,normal
10568,normal
10569,normal
10570,normal
10571,normal
10572,normal
10573,normal
10574,normal
10575,normal
10576,normal
10577,normal
10578,normal
10579,normal
10580,normal
10581,normal
10582,normal
10583,normal
10584,normal
10585,normal
10586,normal
10587,normal
10588,normal
10589,normal
10590,normal
10591,normal
10592,normal
10593,normal
10594,normal
10595,normal
10596,normal
10597,normal
10598,normal
10599,normal
10600,normal
10601,normal
10602,normal
10603,normal
10604,normal
10605,normal
10606,normal
10607,normal
10608,normal
10609,normal
10610,normal
10611,normal
10612,normal
10613,normal
10614,normal
10615,normal
10616,normal
10617,normal
10618,normal
10619,normal
10620,normal
10621,normal
10622,normal
10623,normal
10624,normal
10625,normal
10626,normal
10627,normal
10628,normal
10629,normal
10630,normal
10631,normal
10632,normal
10633,normal
10634,normal
10635,normal
10636,normal
10637,normal
10638,normal
10639,normal
10640,normal
10641,normal
10642,normal
10643,normal
10644,normal
10645,normal
10646,normal
10647,normal
10648,normal
10649,normal
10650,normal
10651,normal
10652,normal
10653,normal
10654,normal
10655,normal
10656,normal
10657,normal
10658,normal
10659,normal
10660,normal
10661,normal
10662,normal
10663,normal
10664,normal
10665,normal
10666,normal
10667,normal
10668,normal
10669,normal
10670,normal
10671,normal
10672,normal
10673,normal
10674,normal
10675,normal
10676,normal
10677,normal
10678,normal
10679,normal
10680,normal
10681,normal
10682,normal
10683,normal
10684,normal
10685,normal
10686,normal
10687,normal
10688,normal
10689,normal
10690,normal
10691,normal
10692,normal
10693,normal
10694,normal
10695,normal
10696,normal
10697,normal
10698,normal
10699,normal
10700,normal
10701,normal
10702,normal
10703,normal
10704,normal
10705,normal
10706,normal
10707,normal
10708,normal
10709,normal
10710,normal
10711,normal
10712,normal
10713,normal
10714,normal
10715,normal
10716,normal
10717,normal
10718,normal
10719,normal
10720,normal
10721,normal
10722,normal
10723,normal
10724,normal
10725,normal
10726,normal
10727,normal
10728,normal
10729,normal
10730,normal
10731,normal
10732,normal
10733,normal
10734,normal
10735,normal
10736,normal
10737,normal
10738,normal
10739,normal
10740,normal
10741,normal
10742,normal
10743,normal
10744,normal
10745,normal
10746,normal
10747,normal
10748,normal
10749,normal
10750,normal
10751,normal
10752,normal
10753,normal
10754,normal
10755,normal
10756,normal
10757,normal
10758,normal
10759,normal
10760,normal
10761,normal
10762,normal
10763,normal
10764,normal
10765,normal
10766,normal
10767,normal
10768,normal
10769,normal
10770,normal
10771,normal
10772,normal
10773,normal
10774,normal
10775,normal
10776,normal
10777,normal
10778,normal
10779,normal
10780,normal
10781,normal
10782,normal
10783,normal
10784,normal
10785,normal
10786,normal
10787,normal
10788,normal
10789,normal
10790,normal
10791,normal
10792,normal
10793,normal
10794,normal
10795,normal
10796,normal
10797,normal
10798,normal
10799,normal
10800,normal
10801,normal
10802,normal
10803,normal
10804,normal
10805,normal
10806,normal
10807,normal
10808,normal
10809,normal
10810,normal
10811,normal
10812,normal
10813,normal
10814,normal
10815,normal
10816,normal
10817,normal
10818,normal
10819,normal
10820,normal
10821,normal
10822,normal
10823,normal
10824,normal
10825,normal
10826,normal
10827,normal
10828,normal
10829,normal
10830,normal
10831,normal
10832,normal
10833,normal
10834,normal
10835,normal
10836,normal
10837,normal
10838,normal
10839,normal
10840,normal
10841,normal
10842,normal
10843,normal
10844,normal
10845,normal
10846,normal
10847,normal
10848,normal
10849,normal
10850,normal
10851,normal
10852,normal
10853,normal
10854,normal
10855,normal
10856,normal
10857,normal
10858,normal
10859,normal
10860,normal
10861,normal
10862,normal
10863,normal
10864,normal
10865,normal
10866,normal
10867,normal
10868,normal
10869,normal
10870,normal
10871,normal
10872,normal
10873,normal
10874,normal
10875,normal
10876,normal
10877,normal
10878,normal
10879,normal
10880,normal
10881,normal
10882,normal
10883,normal
10884,normal
10885,normal
10886,normal
10887,normal
10888,normal
10889,normal
10890,normal
10891,normal
10892,normal
10893,normal
10894,normal
10895,normal
10896,normal
10897,normal
10898,normal
10899,normal
10900,normal
10901,normal
10902,normal
10903,normal
10904,normal
10905,normal
10906,normal
10907,normal
10908,normal
10909,normal
10910,normal
10911,normal
10912,normal
10913,normal
10914,normal
10915,normal
10916,normal
10917,normal
10918,normal
10919,normal
10920,normal
10921,normal
10922,normal
10923,normal
10924,normal
10925,normal
10926,normal
10927,normal
10928,normal
10929,normal
10930,normal
10931,normal
10932,normal
10933,normal
10934,normal
10935,normal
10936,normal
10937,normal
10938,normal
10939,normal
10940,normal
10941,normal
10942,normal
10943,normal
10944,normal
10945,normal
10946,normal
10947,normal
10948,abnormal
10949,normal
10950,normal
10951,normal
10952,normal
10953,normal
10954,normal
10955,normal
10956,normal
10957,normal
10958,normal
10959,normal
10960,normal
10961,normal
10962,normal
10963,normal
10964,normal
10965,normal
10966,normal
10967,normal
10968,normal
10969,normal
10970,normal
10971,normal
10972,normal
10973,normal
10974,normal
10975,normal
10976,normal
10977,normal
10978,normal
10979,normal
10980,normal
10981,normal
10982,normal
10983,normal
10984,normal
10985,normal
10986,normal
10987,normal
10988,normal
10989,abnormal
10990,normal
10991,normal
10992,normal
10993,normal
10994,normal
10995,normal
10996,normal
10997,normal
10998,normal
10999,normal
11000,normal
11001,normal
11002,normal
11003,normal
11004,normal
11005,normal
11006,normal
11007,normal
11008,normal
11009,normal
11010,normal
11011,normal
11012,normal
11013,normal
11014,normal
11015,normal
11016,normal
11017,normal
11018,normal
11019,normal
11020,normal
11021,normal
11022,normal
11023,normal
11024,normal
11025,normal
11026,normal
11027,normal
11028,normal
11029,normal
11030,normal
11031,normal
11032,normal
11033,normal
11034,normal
11035,normal
11036,normal
11037,normal
11038,normal
11039,normal
11040,normal
11041,normal
11042,normal
11043,normal
11044,normal
11045,normal
11046,normal
11047,normal
11048,normal
11049,normal
11050,normal
11051,normal
11052,normal
11053,normal
11054,normal
11055,normal
11056,normal
11057,normal
11058,normal
11059,normal
11060,normal
11061,normal
11062,normal
11063,normal
11064,normal
11065,normal
11066,normal
11067,normal
11068,normal
11069,normal
11070,normal
11071,normal
11072,normal
11073,normal
11074,normal
11075,normal
11076,normal
11077,normal
11078,normal
11079,normal
11080,normal
11081,normal
11082,normal
11083,normal
11084,normal
11085,normal
11086,normal
11087,normal
11088,normal
11089,normal
11090,normal
11091,normal
11092,normal
11093,normal
11094,normal
11095,normal
11096,normal
11097,normal
11098,normal
11099,normal
11100,normal
11101,normal
11102,normal
11103,normal
11104,normal
11105,normal
11106,normal
11107,normal
11108,normal
11109,normal
11110,normal
11111,normal
11112,normal
11113,normal
11114,normal
11115,normal
11116,normal
11117,normal
11118,normal
11119,normal
11120,normal
11121,normal
11122,normal
11123,normal
11124,normal
11125,normal
11126,normal
11127,normal
11128,normal
11129,normal
11130,normal
11131,normal
11132,normal
11133,normal
11134,normal
11135,normal
11136,normal
11137,normal
11138,normal
11139,normal
11140,normal
11141,normal
11142,normal
11143,normal
11144,normal
11145,normal
11146,normal
11147,normal
11148,normal
11149,normal
11150,normal
11151,normal
11152,normal
11153,normal
11154,normal
11155,normal
11156,normal
11157,normal
11158,normal
11159,normal
11160,normal
11161,normal
11162,normal
11163,normal
11164,normal
11165,normal
11166,normal
11167,normal
11168,normal
11169,normal
11170,normal
11171,normal
11172,normal
11173,normal
11174,normal
11175,normal
11176,normal
11177,normal
11178,normal
11179,normal
11180,normal
11181,normal
11182,normal
11183,normal
11184,normal
11185,normal
11186,normal
11187,normal
11188,normal
11189,normal
11190,normal
11191,normal
11192,normal
11193,normal
11194,normal
11195,normal
11196,normal
11197,normal
11198,normal
11199,normal
11200,normal
11201,normal
11202,normal
11203,normal
11204,normal
11205,normal
11206,normal
11207,normal
11208,normal
11209,normal
11210,normal
11211,normal
11212,normal
11213,normal
11214,normal
11215,normal
11216,normal
11217,normal
11218,normal
11219,normal
11220,normal
11221,normal
11222,normal
11223,normal
11224,normal
11225,normal
11226,normal
11227,normal
11228,normal
11229,normal
11230,normal
11231,normal
11232,normal
11233,normal
11234,abnormal
11235,normal
11236,normal
11237,normal
11238,normal
11239,normal
11240,normal
11241,normal
11242,normal
11243,normal
11244,normal
11245,normal
11246,normal
11247,normal
11248,normal
11249,normal
11250,normal
11251,normal
11252,normal
11253,normal
11254,normal
11255,normal
11256,normal
11257,normal
11258,normal
11259,normal
11260,normal
11261,normal
11262,normal
11263,normal
11264,normal
11265,normal
11266,normal
11267,normal
11268,normal
11269,normal
11270,normal
11271,normal
11272,normal
11273,normal
11274,normal
11275,normal
11276,normal
11277,normal
11278,normal
11279,normal
11280,normal
11281,normal
11282,normal
11283,normal
11284,normal
11285,normal
11286,normal
11287,normal
11288,normal
11289,normal
11290,normal
11291,normal
11292,normal
11293,normal
11294,normal
11295,normal
11296,normal
11297,normal
11298,normal
11299,normal
11300,normal
11301,normal
11302,normal
11303,normal
11304,normal
11305,normal
11306,normal
11307,normal
11308,normal
11309,normal
11310,normal
11311,normal
11312,normal
11313,normal
11314,normal
11315,normal
11316,normal
11317,normal
11318,normal
11319,normal
11320,normal
11321,normal
11322,normal
11323,normal
11324,normal
11325,normal
11326,normal
11327,normal
11328,normal
11329,normal
11330,normal
11331,normal
11332,normal
11333,normal
11334,normal
11335,normal
11336,normal
11337,normal
11338,normal
11339,normal
11340,normal
11341,normal
11342,normal
11343,normal
11344,normal
11345,normal
11346,normal
11347,normal
11348,normal
11349,normal
11350,normal
11351,normal
11352,normal
11353,normal
11354,normal
11355,normal
11356,normal
11357,normal
11358,normal
11359,normal
11360,normal
11361,normal
11362,normal
11363,normal
11364,normal
11365,normal
11366,normal
11367,normal
11368,normal
11369,normal
11370,normal
11371,normal
11372,normal
11373,normal
11374,normal
11375,normal
11376,normal
11377,normal
11378,normal
11379,normal
11380,normal
11381,normal
11382,normal
11383,normal
11384,normal
11385,normal
11386,normal
11387,normal
11388,normal
11389,normal
11390,normal
11391,normal
11392,normal
11393,normal
11394,normal
11395,normal
11396,normal
11397,normal
11398,normal
11399,normal
11400,normal
11401,normal
11402,normal
11403,normal
11404,normal
11405,normal
11406,normal
11407,normal
11408,normal
11409,normal
11410,normal
11411,normal
11412,normal
11413,normal
11414,normal
11415,normal
11416,normal
11417,normal
11418,normal
11419,normal
11420,normal
11421,normal
11422,normal
11423,normal
11424,normal
11425,normal
11426,normal
11427,normal
11428,normal
11429,normal
11430,normal
11431,normal
11432,normal
11433,normal
11434,normal
11435,normal
11436,normal
11437,normal
11438,normal
11439,normal
11440,normal
11441,normal
11442,normal
11443,normal
11444,normal
11445,normal
11446,normal
11447,normal
11448,normal
11449,normal
11450,normal
11451,normal
11452,normal
11453,normal
11454,normal
11455,normal
11456,normal
11457,normal
11458,normal
11459,normal
11460,normal
11461,normal
11462,normal
11463,normal
11464,normal
11465,normal
11466,normal
11467,normal
11468,normal
11469,normal
11470,normal
11471,normal
11472,normal
11473,normal
11474,normal
11475,normal
11476,normal
11477,normal
11478,normal
11479,normal
11480,normal
11481,normal
11482,normal
11483,normal
11484,normal
11485,normal
11486,normal
11487,normal
11488,normal
11489,normal
11490,abnormal
11491,normal
11492,normal
11493,normal
11494,normal
11495,normal
11496,normal
11497,normal
11498,normal
11499,normal
11500,normal
11501,normal
11502,normal
11503,normal
11504,normal
11505,normal
11506,normal
11507,normal
11508,normal
11509,normal
11510,normal
11511,normal
11512,normal
11513,normal
11514,normal
11515,normal
11516,normal
11517,normal
11518,normal
11519,normal
11520,normal
11521,normal
11522,normal
11523,normal
11524,normal
11525,normal
11526,normal
11527,normal
11528,normal
11529,normal
11530,normal
11531,normal
11532,normal
11533,normal
11534,normal
11535,normal
11536,normal
11537,normal
11538,normal
11539,normal
11540,normal
11541,normal
11542,normal
11543,normal
11544,normal
11545,normal
11546,normal
11547,normal
11548,normal
11549,normal
11550,normal
11551,normal
11552,normal
11553,normal
11554,normal
11555,normal
11556,normal
11557,normal
11558,normal
11559,normal
11560,normal
11561,normal
11562,normal
11563,normal
11564,normal
11565,normal
11566,normal
11567,normal
11568,normal
11569,normal
11570,normal
11571,normal
11572,normal
11573,normal
11574,normal
11575,normal
11576,normal
11577,normal
11578,normal
11579,normal
11580,normal
11581,normal
11582,normal
11583,normal
11584,normal
11585,normal
11586,normal
11587,normal
11588,normal
11589,normal
11590,normal
11591,normal
11592,normal
11593,normal
11594,normal
11595,normal
11596,normal
11597,normal
11598,normal
11599,normal
11600,normal
11601,normal
11602,normal
11603,normal
11604,normal
11605,normal
11606,normal
11607,normal
11608,normal
11609,normal
11610,normal
11611,normal
11612,normal
11613,normal
11614,normal
11615,normal
11616,normal
11617,normal
11618,normal
11619,normal
11620,normal
11621,normal
11622,normal
11623,normal
11624,normal
11625,normal
11626,normal
11627,normal
11628,normal
11629,normal
11630,normal
11631,normal
11632,normal
11633,normal
11634,normal
11635,normal
11636,normal
11637,normal
11638,normal
11639,normal
11640,normal
11641,normal
11642,normal
11643,normal
11644,normal
11645,normal
11646,normal
11647,normal
11648,normal
11649,normal
11650,normal
11651,normal
11652,normal
11653,normal
11654,normal
11655,normal
11656,normal
11657,normal
11658,normal
11659,normal
11660,normal
11661,normal
11662,normal
11663,normal
11664,normal
11665,normal
11666,normal
11667,normal
11668,normal
11669,normal
11670,normal
11671,normal
11672,normal
11673,normal
11674,normal
11675,normal
11676,normal
11677,normal
11678,normal
11679,normal
11680,normal
11681,normal
11682,normal
11683,normal
11684,normal
11685,normal
11686,normal
11687,normal
11688,normal
11689,normal
11690,normal
11691,normal
11692,normal
11693,normal
11694,normal
11695,normal
11696,normal
11697,normal
11698,normal
11699,normal
11700,normal
11701,normal
11702,normal
11703,normal
11704,normal
11705,normal
11706,normal
11707,normal
11708,normal
11709,normal
11710,normal
11711,normal
11712,normal
11713,normal
11714,normal
11715,normal
11716,normal
11717,normal
11718,normal
11719,normal
11720,normal
11721,normal
11722,normal
11723,normal
11724,normal
11725,normal
11726,normal
11727,normal
11728,normal
11729,normal
11730,normal
11731,normal
11732,normal
11733,normal
11734,normal
11735,normal
11736,normal
11737,normal
11738,normal
11739,normal
11740,normal
11741,normal
11742,normal
11743,normal
11744,normal
11745,normal
11746,normal
11747,normal
11748,normal
11749,normal
11750,normal
11751,normal
11752,normal
11753,normal
11754,normal
11755,normal
11756,normal
11757,normal
11758,normal
11759,normal
11760,normal
11761,normal
11762,normal
11763,normal
